Strategy,Model,Subject,Question_Number,Difficulty,Runtime,Status,Question,Correct_Answer,Model_Answer
five-shot,gpt-4,algebra,N/A,Hard,0.28,Incorrect,N/A,C,60
five-shot,gpt-4,algebra,N/A,Easy,22.31,Incorrect,N/A,A,60
five-shot,gpt-4,algebra,N/A,Hard,30.71,Incorrect,N/A,16/17,60
five-shot,gpt-4,algebra,N/A,Easy,21.57,Incorrect,N/A,A,60
five-shot,gpt-4,algebra,N/A,Easy,0.81,Incorrect,N/A,A,60
five-shot,gpt-4,algebra,N/A,Easy,0.27,Incorrect,N/A,A,60
five-shot,gpt-4,algebra,N/A,Hard,0.31,Incorrect,N/A,A,60
five-shot,gpt-4,algebra,N/A,Easy,0.32,Incorrect,N/A,C,60
five-shot,gpt-4,algebra,N/A,Hard,27.74,Incorrect,N/A,A,60
five-shot,gpt-4,algebra,N/A,Hard,30.84,Incorrect,N/A,A,60
five-shot,gpt-4,algebra,N/A,Medium,8.83,Incorrect,N/A,A,60
five-shot,gpt-4,algebra,N/A,Hard,1.48,Incorrect,N/A,A,B
five-shot,gpt-4,algebra,N/A,Hard,32.49,Incorrect,N/A,D,60
five-shot,gpt-4,algebra,N/A,Easy,1.82,Incorrect,N/A,A,60
five-shot,gpt-4,algebra,N/A,Medium,22.27,Incorrect,N/A,2.6,60
five-shot,gpt-4,algebra,N/A,Easy,21.94,Incorrect,N/A,The object is moving at a rate of 16 inches per second.,C
five-shot,gpt-4,algebra,N/A,Medium,14.53,Incorrect,N/A,x: 0 → 39; 1 → 39; 2 → 39,60
five-shot,gpt-4,algebra,N/A,Medium,19.89,Incorrect,N/A,9,60
five-shot,gpt-4,algebra,N/A,Medium,1.77,Incorrect,N/A,C,60
five-shot,gpt-4,algebra,N/A,Medium,21.92,Incorrect,N/A,D,60
five-shot,gpt-4,algebra,N/A,Medium,1.95,Incorrect,N/A,30,60
five-shot,gpt-4,algebra,N/A,Medium,26.69,Incorrect,N/A,241,60
five-shot,gpt-4,algebra,N/A,Medium,26.97,Incorrect,N/A,8,D
five-shot,gpt-4,algebra,N/A,Medium,5.02,Incorrect,N/A,2,60
five-shot,gpt-4,algebra,N/A,Medium,6.67,Incorrect,N/A,2.00,.
five-shot,gpt-4,algebra,N/A,Medium,29.22,Incorrect,N/A,A,60
five-shot,gpt-4,algebra,N/A,Medium,2.19,Incorrect,N/A,A,60
five-shot,gpt-4,algebra,N/A,Medium,2.56,Incorrect,N/A,D,A
five-shot,gpt-4,algebra,N/A,Medium,6.11,Incorrect,N/A,11,.
five-shot,gpt-4,algebra,N/A,Medium,9.92,Incorrect,N/A,3/17,60
five-shot,gpt-4,algebra,N/A,Medium,11.91,Incorrect,N/A,33,60
five-shot,gpt-4,algebra,N/A,Medium,32.5,Incorrect,N/A,-2,60
five-shot,gpt-4,algebra,N/A,Medium,2.34,Incorrect,N/A,"{'x': -17, 'y': 0}",60
five-shot,gpt-4,algebra,N/A,Medium,30.8,Incorrect,N/A,5,60
five-shot,gpt-4,algebra,N/A,Medium,4.13,Incorrect,N/A,A,60
five-shot,gpt-4,algebra,N/A,Medium,30.43,Incorrect,N/A,"{'choice': 'A', 'value': '−1/3'}",60
five-shot,gpt-4,algebra,N/A,Medium,0.32,Incorrect,N/A,"['1/2', '0.5']",60
five-shot,gpt-4,algebra,N/A,Medium,1.75,Incorrect,N/A,C,60
five-shot,gpt-4,algebra,N/A,Medium,7.21,Incorrect,N/A,A,60
five-shot,gpt-4,algebra,N/A,Medium,6.99,Incorrect,N/A,B,60
five-shot,gpt-4,algebra,N/A,Medium,1.06,Incorrect,N/A,C,60
five-shot,gpt-4,algebra,N/A,Medium,0.72,Incorrect,N/A,D,60
five-shot,gpt-4,algebra,N/A,Medium,26.82,Incorrect,N/A,B,60
five-shot,gpt-4,algebra,N/A,Medium,21.28,Incorrect,N/A,A,60
five-shot,gpt-4,algebra,N/A,Medium,1.79,Incorrect,N/A,B,C
five-shot,gpt-4,algebra,N/A,Medium,1.62,Incorrect,N/A,74,
five-shot,gpt-4,algebra,N/A,Medium,29.12,Incorrect,N/A,A,60
five-shot,gpt-4,algebra,N/A,Medium,31.66,Incorrect,N/A,3/2,60
five-shot,gpt-4,algebra,N/A,Medium,27.83,Incorrect,N/A,3/2,60
five-shot,gpt-4,algebra,N/A,Medium,20.02,Incorrect,N/A,3/2,60
five-shot,gpt-4,algebra,N/A,Medium,26.76,Incorrect,N/A,3/2,60
five-shot,gpt-4,algebra,N/A,Medium,21.68,Incorrect,N/A,3/2,60
five-shot,gpt-4,algebra,N/A,Medium,0.35,Incorrect,N/A,C,60
five-shot,gpt-4,algebra,N/A,Medium,0.27,Incorrect,N/A,C,60
five-shot,gpt-4,algebra,N/A,Medium,5.73,Incorrect,N/A,C,B
five-shot,gpt-4,algebra,N/A,Medium,20.26,Incorrect,N/A,A,60
five-shot,gpt-4,algebra,N/A,Medium,5.98,Incorrect,N/A,8,6
five-shot,gpt-4,algebra,N/A,Medium,0.28,Incorrect,N/A,C,60
five-shot,gpt-4,algebra,N/A,Medium,0.38,Incorrect,N/A,D,60
five-shot,gpt-4,algebra,N/A,Medium,0.27,Incorrect,N/A,B,60
five-shot,gpt-4,algebra,N/A,Medium,0.3,Incorrect,N/A,D,60
five-shot,gpt-4,algebra,N/A,Medium,21.53,Incorrect,N/A,C,60
five-shot,gemini-1.5-flash,algebra,N/A,Hard,0.99,Incorrect,N/A,D,B
five-shot,gemini-1.5-flash,algebra,N/A,Hard,1.05,Incorrect,N/A,D,B
five-shot,gemini-1.5-flash,algebra,N/A,Medium,1.22,Incorrect,N/A,2,A
five-shot,gemini-1.5-flash,algebra,N/A,Easy,1.36,Incorrect,N/A,1/5,8
five-shot,gemini-1.5-flash,algebra,N/A,Hard,0.97,Incorrect,N/A,C,A
five-shot,gemini-1.5-flash,algebra,N/A,Hard,0.81,Incorrect,N/A,16/17,A
five-shot,gemini-1.5-flash,algebra,N/A,Easy,1.07,Incorrect,N/A,D,B
five-shot,gemini-1.5-flash,algebra,N/A,Easy,0.9,Incorrect,N/A,C,A
five-shot,gemini-1.5-flash,algebra,N/A,Hard,0.94,Incorrect,N/A,A,D
five-shot,gemini-1.5-flash,algebra,N/A,Hard,0.78,Incorrect,N/A,A,B
five-shot,gemini-1.5-flash,algebra,N/A,Hard,1.08,Incorrect,N/A,A,B
five-shot,gemini-1.5-flash,algebra,N/A,Hard,2.21,Incorrect,N/A,D,C
five-shot,gemini-1.5-flash,algebra,N/A,Easy,0.84,Incorrect,N/A,The object is moving at a rate of 16 inches per second.,C
five-shot,gemini-1.5-flash,algebra,N/A,Medium,0.77,Incorrect,N/A,x: 0 → 39; 1 → 39; 2 → 39,B
five-shot,gemini-1.5-flash,algebra,N/A,Medium,0.85,Incorrect,N/A,C,A
five-shot,gemini-1.5-flash,algebra,N/A,Medium,1.02,Incorrect,N/A,D,C
five-shot,gemini-1.5-flash,algebra,N/A,Medium,0.88,Incorrect,N/A,8,D
five-shot,gemini-1.5-flash,algebra,N/A,Medium,0.88,Incorrect,N/A,2.00,2
five-shot,gemini-1.5-flash,algebra,N/A,Medium,0.86,Incorrect,N/A,D,A
five-shot,gemini-1.5-flash,algebra,N/A,Medium,1.33,Incorrect,N/A,11,.
five-shot,gemini-1.5-flash,algebra,N/A,Medium,0.91,Incorrect,N/A,3/17,A
five-shot,gemini-1.5-flash,algebra,N/A,Medium,1.29,Incorrect,N/A,33,8
five-shot,gemini-1.5-flash,algebra,N/A,Medium,0.97,Incorrect,N/A,-2,B
five-shot,gemini-1.5-flash,algebra,N/A,Medium,1.41,Incorrect,N/A,"{'x': -17, 'y': 0}",.
five-shot,gemini-1.5-flash,algebra,N/A,Medium,0.85,Incorrect,N/A,5,B
five-shot,gemini-1.5-flash,algebra,N/A,Medium,0.86,Incorrect,N/A,"{'choice': 'A', 'value': '−1/3'}",A
five-shot,gemini-1.5-flash,algebra,N/A,Medium,0.88,Incorrect,N/A,"['1/2', '0.5']",A
five-shot,gemini-1.5-flash,algebra,N/A,Medium,2.58,Incorrect,N/A,C,B
five-shot,gemini-1.5-flash,algebra,N/A,Medium,1.02,Incorrect,N/A,D,C
five-shot,gemini-1.5-flash,algebra,N/A,Medium,0.96,Incorrect,N/A,B,C
five-shot,gemini-1.5-flash,algebra,N/A,Medium,0.98,Incorrect,N/A,74,54
five-shot,gemini-1.5-flash,algebra,N/A,Medium,0.93,Incorrect,N/A,3/2,2.5
five-shot,gemini-1.5-flash,algebra,N/A,Medium,1.02,Incorrect,N/A,3/2,2
five-shot,gemini-1.5-flash,algebra,N/A,Medium,0.92,Incorrect,N/A,3/2,2.5
five-shot,gemini-1.5-flash,algebra,N/A,Medium,1.23,Incorrect,N/A,3/2,2.5
five-shot,gemini-1.5-flash,algebra,N/A,Medium,1.22,Incorrect,N/A,3/2,4
five-shot,gemini-1.5-flash,algebra,N/A,Medium,0.92,Incorrect,N/A,C,B
five-shot,gemini-1.5-flash,algebra,N/A,Medium,1.11,Incorrect,N/A,C,B
five-shot,gemini-1.5-flash,algebra,N/A,Medium,2.41,Incorrect,N/A,C,A
five-shot,gemini-1.5-flash,algebra,N/A,Medium,1.01,Incorrect,N/A,8,4
five-shot,gemini-1.5-flash,algebra,N/A,Medium,1.14,Incorrect,N/A,C,.
five-shot,gemini-1.5-flash,algebra,N/A,Medium,0.87,Incorrect,N/A,D,B
five-shot,gemini-1.5-flash,algebra,N/A,Medium,0.97,Incorrect,N/A,D,B
five-shot,gemini-1.5-flash,algebra,N/A,Medium,0.79,Incorrect,N/A,C,B
five-shot,gemini-1.5-flash,algebra,N/A,Medium,0.97,Incorrect,N/A,C,B
five-shot,gpt-4o,algebra,N/A,Easy,12.02,Incorrect,N/A,21,A
five-shot,gpt-4o,algebra,N/A,Medium,12.0,Incorrect,N/A,2,A
five-shot,gpt-4o,algebra,N/A,Easy,12.0,Incorrect,N/A,1/5,8/25
five-shot,gpt-4o,algebra,N/A,Easy,18.0,Incorrect,N/A,35,D
five-shot,gpt-4o,algebra,N/A,Easy,15.34,Incorrect,N/A,D,B
five-shot,gpt-4o,algebra,N/A,Easy,18.01,Incorrect,N/A,C,A
five-shot,gpt-4o,algebra,N/A,Hard,1.76,Incorrect,N/A,A,0
five-shot,gpt-4o,algebra,N/A,Hard,17.99,Incorrect,N/A,D,A
five-shot,gpt-4o,algebra,N/A,Easy,17.99,Incorrect,N/A,The object is moving at a rate of 16 inches per second.,C
five-shot,gpt-4o,algebra,N/A,Medium,11.99,Incorrect,N/A,x: 0 → 39; 1 → 39; 2 → 39,B
five-shot,gpt-4o,algebra,N/A,Medium,16.16,Incorrect,N/A,C,D
five-shot,gpt-4o,algebra,N/A,Medium,9.54,Incorrect,N/A,D,C
five-shot,gpt-4o,algebra,N/A,Medium,18.01,Incorrect,N/A,241,A
five-shot,gpt-4o,algebra,N/A,Medium,17.95,Incorrect,N/A,8,D
five-shot,gpt-4o,algebra,N/A,Medium,3.83,Incorrect,N/A,2.00,3
five-shot,gpt-4o,algebra,N/A,Medium,10.36,Incorrect,N/A,D,B
five-shot,gpt-4o,algebra,N/A,Medium,12.18,Incorrect,N/A,11,.
five-shot,gpt-4o,algebra,N/A,Medium,8.0,Incorrect,N/A,33,B
five-shot,gpt-4o,algebra,N/A,Medium,10.72,Incorrect,N/A,-2,A
five-shot,gpt-4o,algebra,N/A,Medium,18.9,Incorrect,N/A,"{'x': -17, 'y': 0}",D
five-shot,gpt-4o,algebra,N/A,Medium,10.85,Incorrect,N/A,5,1
five-shot,gpt-4o,algebra,N/A,Medium,5.95,Incorrect,N/A,"{'choice': 'A', 'value': '−1/3'}",A
five-shot,gpt-4o,algebra,N/A,Medium,6.01,Incorrect,N/A,"['1/2', '0.5']",3/2
five-shot,gpt-4o,algebra,N/A,Medium,5.96,Incorrect,N/A,C,D
five-shot,gpt-4o,algebra,N/A,Medium,12.12,Incorrect,N/A,D,C
five-shot,gpt-4o,algebra,N/A,Medium,11.99,Incorrect,N/A,B,C
five-shot,gpt-4o,algebra,N/A,Medium,13.39,Incorrect,N/A,74,14
five-shot,gpt-4o,algebra,N/A,Medium,11.82,Incorrect,N/A,A,.
five-shot,gpt-4o,algebra,N/A,Medium,7.72,Incorrect,N/A,3/2,4.
five-shot,gpt-4o,algebra,N/A,Medium,5.83,Incorrect,N/A,3/2,3.5
five-shot,gpt-4o,algebra,N/A,Medium,6.31,Incorrect,N/A,3/2,3.5
five-shot,gpt-4o,algebra,N/A,Medium,9.93,Incorrect,N/A,C,.
five-shot,gpt-4o,algebra,N/A,Medium,5.98,Incorrect,N/A,C,A
five-shot,gpt-4o,algebra,N/A,Medium,6.05,Incorrect,N/A,C,B
five-shot,gpt-4o,algebra,N/A,Medium,10.65,Incorrect,N/A,8,.
five-shot,gpt-4o,algebra,N/A,Medium,6.88,Incorrect,N/A,D,.
five-shot,gpt-4o,algebra,N/A,Medium,11.07,Incorrect,N/A,C,A
five-shot,gpt-4o-mini,algebra,N/A,Hard,8.7,Incorrect,N/A,D,C
five-shot,gpt-4o-mini,algebra,N/A,Easy,21.24,Incorrect,N/A,21,C
five-shot,gpt-4o-mini,algebra,N/A,Medium,18.09,Incorrect,N/A,2,D
five-shot,gpt-4o-mini,algebra,N/A,Easy,0.81,Incorrect,N/A,1/5,A
five-shot,gpt-4o-mini,algebra,N/A,Hard,0.58,Incorrect,N/A,C,A
five-shot,gpt-4o-mini,algebra,N/A,Hard,8.18,Incorrect,N/A,16/17,A
five-shot,gpt-4o-mini,algebra,N/A,Easy,6.82,Incorrect,N/A,D,B
five-shot,gpt-4o-mini,algebra,N/A,Easy,2.29,Incorrect,N/A,C,A
five-shot,gpt-4o-mini,algebra,N/A,Hard,0.76,Incorrect,N/A,A,B
five-shot,gpt-4o-mini,algebra,N/A,Hard,7.99,Incorrect,N/A,D,C
five-shot,gpt-4o-mini,algebra,N/A,Easy,11.14,Incorrect,N/A,The object is moving at a rate of 16 inches per second.,C
five-shot,gpt-4o-mini,algebra,N/A,Medium,17.99,Incorrect,N/A,x: 0 → 39; 1 → 39; 2 → 39,B
five-shot,gpt-4o-mini,algebra,N/A,Medium,1.18,Incorrect,N/A,D,C
five-shot,gpt-4o-mini,algebra,N/A,Medium,18.02,Incorrect,N/A,8,D
five-shot,gpt-4o-mini,algebra,N/A,Medium,9.42,Incorrect,N/A,2.00,A
five-shot,gpt-4o-mini,algebra,N/A,Medium,2.55,Incorrect,N/A,D,A
five-shot,gpt-4o-mini,algebra,N/A,Medium,5.19,Incorrect,N/A,11,.
five-shot,gpt-4o-mini,algebra,N/A,Medium,16.26,Incorrect,N/A,3/17,D
five-shot,gpt-4o-mini,algebra,N/A,Medium,0.67,Incorrect,N/A,33,2
five-shot,gpt-4o-mini,algebra,N/A,Medium,0.73,Incorrect,N/A,-2,D
five-shot,gpt-4o-mini,algebra,N/A,Medium,6.33,Incorrect,N/A,"{'x': -17, 'y': 0}",C
five-shot,gpt-4o-mini,algebra,N/A,Medium,18.3,Incorrect,N/A,5,.
five-shot,gpt-4o-mini,algebra,N/A,Medium,12.03,Incorrect,N/A,"{'choice': 'A', 'value': '−1/3'}",A
five-shot,gpt-4o-mini,algebra,N/A,Medium,12.0,Incorrect,N/A,"['1/2', '0.5']",2/1
five-shot,gpt-4o-mini,algebra,N/A,Medium,8.77,Incorrect,N/A,D,C
five-shot,gpt-4o-mini,algebra,N/A,Medium,9.46,Incorrect,N/A,B,C
five-shot,gpt-4o-mini,algebra,N/A,Medium,0.61,Incorrect,N/A,74,36
five-shot,gpt-4o-mini,algebra,N/A,Medium,17.38,Incorrect,N/A,A,B
five-shot,gpt-4o-mini,algebra,N/A,Medium,2.69,Incorrect,N/A,3/2,4.5
five-shot,gpt-4o-mini,algebra,N/A,Medium,1.11,Incorrect,N/A,3/2,2.5
five-shot,gpt-4o-mini,algebra,N/A,Medium,0.69,Incorrect,N/A,3/2,2.5
five-shot,gpt-4o-mini,algebra,N/A,Medium,0.91,Incorrect,N/A,3/2,2.5
five-shot,gpt-4o-mini,algebra,N/A,Medium,6.65,Incorrect,N/A,3/2,B
five-shot,gpt-4o-mini,algebra,N/A,Medium,10.67,Incorrect,N/A,C,A
five-shot,gpt-4o-mini,algebra,N/A,Medium,7.68,Incorrect,N/A,C,B
five-shot,gpt-4o-mini,algebra,N/A,Medium,12.03,Incorrect,N/A,8,C
five-shot,gpt-4o-mini,algebra,N/A,Medium,7.88,Incorrect,N/A,C,.
five-shot,gpt-4o-mini,algebra,N/A,Medium,16.1,Incorrect,N/A,D,.
five-shot,gpt-4o-mini,algebra,N/A,Medium,11.93,Incorrect,N/A,C,A
five-shot,gpt-4o-mini,algebra,N/A,Medium,2.02,Incorrect,N/A,D,B
five-shot,gpt-4o-mini,algebra,N/A,Medium,5.47,Incorrect,N/A,C,B
five-shot,llama-3.1-8b,algebra,N/A,Hard,0.83,Incorrect,N/A,D,B
five-shot,llama-3.1-8b,algebra,N/A,Easy,11.99,Incorrect,N/A,21,A
five-shot,llama-3.1-8b,algebra,N/A,Medium,10.74,Incorrect,N/A,2,A
five-shot,llama-3.1-8b,algebra,N/A,Easy,12.03,Incorrect,N/A,1/5,A
five-shot,llama-3.1-8b,algebra,N/A,Easy,11.95,Incorrect,N/A,35,A
five-shot,llama-3.1-8b,algebra,N/A,Hard,11.45,Incorrect,N/A,C,A
five-shot,llama-3.1-8b,algebra,N/A,Hard,24.77,Incorrect,N/A,16/17,A
five-shot,llama-3.1-8b,algebra,N/A,Easy,0.64,Incorrect,N/A,D,B
five-shot,llama-3.1-8b,algebra,N/A,Easy,15.59,Incorrect,N/A,C,A
five-shot,llama-3.1-8b,algebra,N/A,Hard,1.23,Incorrect,N/A,A,D
five-shot,llama-3.1-8b,algebra,N/A,Hard,1.03,Incorrect,N/A,A,B
five-shot,llama-3.1-8b,algebra,N/A,Hard,14.74,Incorrect,N/A,D,A
five-shot,llama-3.1-8b,algebra,N/A,Medium,18.01,Incorrect,N/A,2.6,3.6
five-shot,llama-3.1-8b,algebra,N/A,Easy,0.86,Incorrect,N/A,The object is moving at a rate of 16 inches per second.,C
five-shot,llama-3.1-8b,algebra,N/A,Medium,2.33,Incorrect,N/A,x: 0 → 39; 1 → 39; 2 → 39,B
five-shot,llama-3.1-8b,algebra,N/A,Medium,0.96,Incorrect,N/A,D,C
five-shot,llama-3.1-8b,algebra,N/A,Medium,0.72,Incorrect,N/A,8,D
five-shot,llama-3.1-8b,algebra,N/A,Medium,0.85,Incorrect,N/A,2.00,B
five-shot,llama-3.1-8b,algebra,N/A,Medium,17.96,Incorrect,N/A,D,B
five-shot,llama-3.1-8b,algebra,N/A,Medium,18.06,Incorrect,N/A,11,.
five-shot,llama-3.1-8b,algebra,N/A,Medium,11.98,Incorrect,N/A,3/17,D
five-shot,llama-3.1-8b,algebra,N/A,Medium,2.0,Incorrect,N/A,33,D
five-shot,llama-3.1-8b,algebra,N/A,Medium,10.0,Incorrect,N/A,-2,A
five-shot,llama-3.1-8b,algebra,N/A,Medium,18.0,Incorrect,N/A,"{'x': -17, 'y': 0}",.
five-shot,llama-3.1-8b,algebra,N/A,Medium,0.52,Incorrect,N/A,5,C
five-shot,llama-3.1-8b,algebra,N/A,Medium,12.01,Incorrect,N/A,"{'choice': 'A', 'value': '−1/3'}",A
five-shot,llama-3.1-8b,algebra,N/A,Medium,17.99,Incorrect,N/A,"['1/2', '0.5']",D
five-shot,llama-3.1-8b,algebra,N/A,Medium,1.19,Incorrect,N/A,A,.
five-shot,llama-3.1-8b,algebra,N/A,Medium,15.69,Incorrect,N/A,C,D
five-shot,llama-3.1-8b,algebra,N/A,Medium,11.67,Incorrect,N/A,D,C
five-shot,llama-3.1-8b,algebra,N/A,Medium,0.93,Incorrect,N/A,B,C
five-shot,llama-3.1-8b,algebra,N/A,Medium,11.03,Incorrect,N/A,74,22
five-shot,llama-3.1-8b,algebra,N/A,Medium,15.43,Incorrect,N/A,3/2,A
five-shot,llama-3.1-8b,algebra,N/A,Medium,18.02,Incorrect,N/A,3/2,4
five-shot,llama-3.1-8b,algebra,N/A,Medium,17.97,Incorrect,N/A,3/2,4
five-shot,llama-3.1-8b,algebra,N/A,Medium,17.99,Incorrect,N/A,3/2,A
five-shot,llama-3.1-8b,algebra,N/A,Medium,12.0,Incorrect,N/A,3/2,A
five-shot,llama-3.1-8b,algebra,N/A,Medium,18.91,Incorrect,N/A,C,B
five-shot,llama-3.1-8b,algebra,N/A,Medium,1.15,Incorrect,N/A,C,A
five-shot,llama-3.1-8b,algebra,N/A,Medium,0.94,Incorrect,N/A,C,A
five-shot,llama-3.1-8b,algebra,N/A,Medium,1.63,Incorrect,N/A,8,4
five-shot,llama-3.1-8b,algebra,N/A,Medium,9.22,Incorrect,N/A,C,.
five-shot,llama-3.1-8b,algebra,N/A,Medium,0.7,Incorrect,N/A,D,B
five-shot,llama-3.1-8b,algebra,N/A,Medium,2.84,Incorrect,N/A,C,D
five-shot,llama-3.1-8b,algebra,N/A,Medium,17.23,Incorrect,N/A,D,B
five-shot,llama-3.1-8b,algebra,N/A,Medium,0.83,Incorrect,N/A,C,B
five-shot,llama-3.1-70b,algebra,N/A,Hard,0.51,Incorrect,N/A,D,B
five-shot,llama-3.1-70b,algebra,N/A,Easy,1.52,Incorrect,N/A,40,B
five-shot,llama-3.1-70b,algebra,N/A,Medium,0.43,Incorrect,N/A,B,C
